idx,text,files,url,title,published_date,deadline_date,tag
요즘것들_대외활동_57239,"모두가 힘들었던 식사 자리를 알록달록하고 웃음 가득한 시간으로 바꿔주기 위해, 튼튼하고 안전한 영유아 식기 ‘마미그래’는 꼬까옷 차려입고 더 많은 가족들과 만나고 싶어요! ‘배러댄랩스’의 프리미엄 영유아식기 브랜드 마미그래에서 자사몰 디자인 개편을 하려고 합니다. 브랜드 방향성을 담아 상세페이지 디자인 제안하고 2주만에 디자인 역량 발전에, 취업의 기회까지 잡아볼까요! #영유아식기 #방짜유기 #브랜드디자인 #콘텐츠디자인

▷과제 내용(개별 수행)
- 매출 증대를 위한 마미그래 자사몰 상세페이지 디자인 제안

▷모집 대상
1. 비비드한 색감을 좋아하고, 브랜드 디자인에 관심이 많으신 분
2. 브랜딩과 마케팅에 관심이 많고 재미를 느끼시는 분
3. 실제 기업 프로젝트를 통해 포트폴리오를 만들고 싶으신 분

▷참여 혜택
- N년차 현직자의 중간 피드백 무료 제공
- 수료자 대상 참여기업명 수료증 발급
- 기획안 작성법 교육 제공
- 우수자 채용 연계

▷미니인턴 일정
- 모집기간 : ~ 11.18.(월) 23시 59분까지
- 선발 발표 : 11.19.(화) 15시 *개별 문자 안내
- OT 일정 : 11.20.(수) 10시~12시 *참여 필수, 온라인 진행(Zoom)
- 과제 수행 기간 : 11.20.(수) ~ 12.04.(수)

▷OT 안내(필수 참여)
- 프로그램 기본 안내
- 기업 담당자의 기업 및 과제 소개, Q&A 시간
- 기획안 작성법 교육 안내

▷지원 방법
- 미니인턴 신청: https://bit.ly/4eu6twj

▷문의처 (평일 10-18시, 주말/공휴일 휴무)
- 이메일 : help@miniintern.com
- 연락처 : 010-7548-3056

미니인턴 x 배러댄랩스
브랜드 디자이너를 찾습니다!

기업명: (주)배러댄랩스  
기업소개: 아이들의 행복한 식사를 위해 접이식 아기 의자 등 다양한 제품과 서비스를 제공하는 기업입니다.
과제명: 매출 3%대를 위한 마이그레 자사몰 상세페이지 디자인 제안

모집기간: ~2023.11.18(토) 23:59까지  
선발발표: 2023.11.19(일) 15:00   
진행기간: 2023.11.20(월) ~ 2023.12.04(월)

참여혜택: 실무역량 강화, 전문가 코칭, 사무공간 무료 제공, 우수자 선발",,https://www.allforyoung.com/posts/57239,[미니인턴X배러댄랩스] 프리미엄 영유아 식기 브랜드 마미그래의 브랜드 디자이너에 도전해볼 사람?! (~11/18),2024-11-14,2024-11-18,"['창업', '강연', '멘토링']"
요즘것들_대외활동_56643,"📢 누구보다 자신있는 연사 소개
뇌과학자 장동선 박사님, 카이스트 김대식 교수님, 경희대 이경전 교수님의 강연부터 유튜버 조코딩, 1분 과학과 함께 쌍방향 토크콘서트까지~ 다 듣고 싶지 않나요? 🌟후회되기 전에 당장 신청ㄱㄱ🌟
▶ 모집 대상: 디지털 역량 강화에 관심있는 충청권 누구나
▶ 모집 기간: 24.10.24.(목) ~ 24.11.21.(월) 13:00 *각 과정별 상이
▶ 교육 일정: 24.11.11.(월) ~ 24.11.26.(화) *각 회차별 상이
▶ 교육방식: 온/오프라인 *오프라인 우선 선발
▶ 참여 혜택:
1. 참가비 전액 무료
2. 현직자 특강 & 취업 토크콘서트
▶ 신청 방법: 포스터 내 URL을 통한 신청 또는 QR코드 스캔 후 신청
▶ 신청 링크: https://bit.ly/3YBn78B
▶ 교육 안내:
1️⃣회차 세미나
일시: 24.11.11.(월) 10시~12시
장소: 고려대학교 세종캠퍼스 농심국제관 국제회의실 106호
📍Session: 디지털 과거와 미래
🎙 Speaker: 장동선 박사(뇌과학자, 궁금한뇌연구소 대표)
2️⃣회차 세미나
일시: 24.11.19.(화) 14시~16시
장소: 선문대학교 자연관 B101호
📍Session 1: 멀티모달 생성형 AI
🎙 Speaker 1: 김대식 교수 (KAIST 전기 및 전자공학부 교수)
📍Session 2: 인공지능 산업 동향과 비즈니스 모델
🎙 Speaker 2: 이경전 교수 (경희대 대학원 빅데이터 응용학과 교수)
3️⃣회차 세미나 (토크콘서트)
일시: 24.11.26.(화) 14시~16시
장소: 충청ICT이노베이션스퀘어
📍Session 1: 인공지능 시대, 어떻게 준비 해야 할까?
🎙 Speaker 1: 유튜버(조코딩)
📍Session 2: 인공지능이 만들어갈 환상의 세계
🎙 Speaker 2: 유튜버(1분과학)
☑️ 유의사항
- 모집 일정과 세미나 일정은 회차 별 상이, 자세한 사항은 포스터 참고
- 강연은 온/오프라인으로 모두 참여 가능하나, 오프라인 참석 희망자 우선 선발
- 자세한 강연 안내는 합격자에 한해 개별 공지 
🌟신청하기: https://bit.ly/3YBn78B🌟
▶ 문의: 02-589-2022
▶ 주최사: 세종테크노파크
▶ 운영사: 에이블런

2024 ICT 이노베이션스퀘어 확산 사업 
디지털 신기술 세미나 
누구나 쉽고 유쾌하게 세종 충남 충북 디지털 릴레이 세미나

모집대상: 디지털 역량 강화에 관심이 있는 충청권 누구나
모집인원: 회차당 100명
참여혜택: 참가비 전액 무료, 현장지 특강 & 취업 드로콘서트

1. 디지털의 과거와 미래
   - 일시: 24.11.11. (월) 10~12시
   - 장소: 고려대학교 세종캠퍼스 106호
   - 연사: 장동선

2. 멀티모달 생성형 AI & 인공지능 산업 동향과 비즈니스 모델
   - 일시: 24.11.19. (화) 14~15시, 15~16시
   - 장소: 선문대학교 자연과 B101호
   - 연사: 김대식, 이경전

3. 인공지능 시대, 어떻게 준비해야 할까? & 인공지능이 만들어갈 환상의 세계
   - 일시: 24.11.26. (목) 14~15시, 15~16시
   - 장소: 충남대학교 백마홀
   - 연사: 조코딩, 1분과학

문의: 02-589-2022",,https://www.allforyoung.com/posts/56643,"[충청/무료] 누구나 AI를 쉽고 유쾌하게, 디지털 신기술 세미나",2024-10-28,2024-11-21,"['멘토링', '교육', '강연']"
요즘것들_대외활동_56674,"AI에 대한 궁금증과 관심은 누구나 있지만, 아직까지 활용도는 낮은 편입니다. 하지만 현재 기업의 41%는 인공지능을 이미 업무에 실질적으로 활용중입니다. 취업에 관심 있고 미래를 준비하는 대학생으로 AI시장에 대한 이해와 대외활동 경험을 통해 기본적인 지식과 AI도구 활용에 대해 탐구하는 대외활동을 진행하고자 합니다.

참여과정
- 비영리 분야 AI활용에 대한 강의(2차시)
- 컨텐츠 제작 프로젝트 기획 활동(미션)

참여조건
- AI 및 사회문제 해결을 위한 컨텐츠 제작 대외활동에 참여할 자
- 굿네이버스 해외아동교육지원을 위한 나눔활동 참여

참여혜택
- AI활동 인증서, 수료증 발급
- 우수 컨텐츠 제작: 시상 및 굿네이버스 실 사업화 제작
- 굿네이버스 회원증서 발송

모집기간: 2024.11.1(금)~2024.11.22(금)까지

진행일정: 2024.11.27 18:30-20:00 / 2024.11.27 18:30-20:00

진행장소: 온라인 강의실

지원방법: 포스터 내 삽입된 큐알코드 접속 후 신청서 작성 / 기관 직접 문의 신청

GN - AImpact Change
세상을 변화시키는 AI 활용법

AI에 대한 궁금증과 관심은 누구나 있지만 아직까지 활용도는 낮은 편입니다. 하지만 현재 기업의 41%는 인공지능을 이미 업무에 실질적으로 활용 중입니다. 취업에 관심있고 미래를 준비하는 대학생으로 AI시장에 대한 이해와 대외활동 경험을 통해 기본적인 지식과 AI도구 활용에 대해 탐구하는 대외활동을 진행하고자 합니다.

참여과정
- 비영리 분야 AI활용에 대한 강의(2차시)
- 컨텐츠 제작 프로젝트 기획 활동(미션)

참여조건
- AI 및 사회문제 해결을 위한 컨텐츠 제작 대외활동에 참여할 자
- 굿네이버스 해외아동교육지원을 위한 나눔활동 참여

참여혜택
- AI 활용 인증서, 수료증 발급
- 우수 컨텐츠 제작: 시상 및 굿네이버스 실 사업화 제작
- 굿네이버스 회원증서 발송

모집기간: 2024.11.1.~2024.11.22까지
지원방법: 큐알코드 접속 후 신청서 작성 기관 직접 문의 신청
진행일정: 2024.11.27 18:30~20:00, 2024.11.28 18:30~20:00
진행장소: 온라인 강의실 (Teams 앱 사용)",,https://www.allforyoung.com/posts/56674,[굿네이버스 경북사업본부] AI-pact Change 세상을 변화시키는 AI 활용법,2024-11-01,2024-11-22,"['창업', '강연', '멘토링']"
요즘것들_대외활동_57170,"맛있는 디자인 16기 그래픽 디자인 6주 핵심 정복 온라인 스터디 모집
 모집인원 : 00명
 모집기간 : ~ 2024.11.24 (일)
 스터디 기간 : 2024.11.25 (월) ~ 2025.1.5 (일) / 6주
 스터디 그룹 ※ 중복 참여 가능
 - 포토샵&amp;일러스트레이터 그룹
 - 프리미어프로&amp;애프터이펙트 그룹
 - 포토샵 그룹
 - 일러스트레이터 그룹
 - 프리미어프로 그룹
 - 애프터이펙트 그룹
 스터디 미션
 - 학습 과제 및 인증(주 1회)
 - 개인 SNS 후기 작성(총 1회)
 스터디 혜택
 - 미션 완주 시 한빛 2만 마일리지 지급
 - 학습 후기 작성자 전원 기프티콘 증정
 - 우수 스터디원 시상(3만원 상품권)
 - 그 외 학습독려 이벤트 통한 기프티콘 증정
 지원방법 :
 - 맛있는 디자인 스터디 카페 가입
 - 카페 바로가기 : https://cafe.naver.com/matdistudy
 - 신청서 작성 후 제출
 - 신청서 바로가기 : https://hanb.link/1bDK
 - 카페 '도서 인증' 게시판에 신청도서 사진으로 인증
 - '스터디 멤버'로 등업될 때까지 대기!
 - 신청서 확인 완료되면 도서 인증 글에 '등업 완료' 댓글로 알려드립니다.
 지원문의 : helee@hanbit.co.kr

그래픽 툴 기본 기능부터 활용까지 딱 6주! 맛디 스터디 모집
2024년 마지막! 맛있는 디자인 스터디 16기 모집 중
학습하고, 인증하면, 피드백과 리워드 혜택! PASS",,https://www.allforyoung.com/posts/57170,[한빛미디어] 맛있는 디자인 16기 그래픽 디자인 6주 핵심 정복 온라인 스터디 모집,2024-11-13,2024-11-24,"['강연', '멘토링', '모임']"
요즘것들_대외활동_57059,"행사개요  
 행사명 : 제5회 충북혁신도시 가족초청 ICT 체험 축제  
 일시 : 2024.11.27.(수) 13:00~17:00  
 장소 : 정보통신산업진흥원 야외 및 1층 디지털스쿨  
  
 행사 내용  
 ICT 신기술 분야 체험부스 운영  
 - 11가지 체험 프로그램 운영 (디지털 드로잉, VR, 팝드론, 3D펜 등)  
 가족 모두 즐길 수 있는 즐거운 이벤트  
 - 마술쇼, 페이스페인팅, 삐에로, 인생네컷 등  
 ※ 모든 체험 프로그램은 무료로 진행됩니다.  
 ※ 축제 설문조사에 참여한 분들께 푸드트럭 메뉴 교환권 제공 (선착순 400명 한정)

제5회 충북혁신도시 가족 초청 ICT 체험축제
충북혁신도시 이전기관과 함께하는 ICT로 하나되는 스마트 충북혁신도시
2024. 11. 27.(수) 13:00~17:00 | 정보통신산업진흥원 야외 및 1층 디지털스쿨

Part 1. 12가지 다양하게 체험해봐~! ICT 신기술 분야 체험 부스 운영
- 스마트 인공지능 자동차 주행 체험
- 충북형 남산타워 VR 탑승 체험
- 암벽등반: 디지털 트윈이 체험
- 신장의 나라: MRI영상 VR 체험
- 나의나라 목판본 체험
- 반만년사: 나만의 진도선 쑥 잡채 제작 체험
- 스마트 패션 메이커 제작 체험
- 3D데이터 스캐닝 체험
- AR 콘텐츠 제작 체험
- DIY 디지털 게임 제작 체험
- 쌤쌤 AI 예체 능력 진단 체험

Part 2. 볼거리, 먹거리, 즐길거리 가득! 가족 모두 즐거운 이벤트
- 마술쇼 공연
- 퀴즈 풀고 선물받기!
- 버베로의 풍선아트
- 페이스 페인팅
- 맛있는 푸드트럭
- 인생네컷 사진 촬영

Part 3. 선물이 팡팡! 경품 추첨 행사
체험축제를 즐기는 분 모두에게 경품 응모의 기회!
‘행사 중간’, ‘추첨행사’를 진행하니 ‘행운 당첨의 행운’을 노려보세요♡
- 경품: 커피머신 (1명), 에어프라이어 (1명), 헤드셋 (1명), 문화상품권 5만원 (10명)

참여방법 & 문의
- 대상: 충북혁신도시 지역주민 누구나
- 참여방법: 현장접수
- 문의: ICT 체험 축제 담당자 아토플래닛(주) 070-5117-3251",,https://www.allforyoung.com/posts/57059,[정보통신산업진흥원] 제5회 충북혁신도시 가족초청 ICT 체험축제,2024-11-27,2024-11-27,"['행사', '전시', '페스티벌']"
요즘것들_대외활동_56799,"❤ 나만의 트렌디한 웹-드라마를 직접 제작해 보아요 ❤
  나만의 이야기로 만드는
  세상에 하나뿐인 나만의 웹-드라마-📷
  🔥 여러분들의 반짝이는 아이디어로 제작되는 웹-드라마를 기다립니다🔥
  
  - 본 프로그램은 촬영/제작을 강사가 직접 도와 결과물을 만들어 내어 참여자가 지속가능한 콘텐츠를 만들 수 있게 도와드립니다.

  📺 개요
  📍요일
  11월 8일 첫수업❤ 매주 수, 금요일 (7회차)
  📍시간
  17시-20시
  📍성별, 나이 무관 (수업에 적극적인 참여가 가능한 분)
  📍장소
  경기 내일스퀘어 안산 상상대로 2층 강의실
  📍수업내용
  참여자만의 이야기로 만드는 나의 웹-드라마 *런닝타임 5-8분 이내
  📍참여자 인원
  10명 한정 (선착순 무료)

  🟡 촬영 및 제작은 본 제작진이 진행하여 많은 분을 모시지 못하는 점 양해바랍니다 🟡

  📍 수업 커리큘럼
  1회차 ) 오리엔테이션 / 스토리 텔링 및 시나리오 구상
  2회차 ) 시나리오 검토 / 수정 , 로케이션 검토 / 촬영 장비 사용법 및 앵글의 원리
  3회차 ) 배우 캐스팅 및 리딩 / 리허설 촬영 (강의실 내부)
  4회차 ) 1회차 나만의 웹-드라마 촬영
  5회차 ) 2회차 나만의 웹-드라마 촬영
  7회차 ) 상영회 (대관 진행중)

  📍 강사 및 제작진
  소속 달나라 로켓 펀치
  오범석 감독 / 남우승 촬영감독

  🎬 강사 프로필 🎬
  한국문화예술위원회
  예술로기록 _ 그럼에도 불구하고 나는
  패션필름
  Heim
  2020-2023
  문학동네 북트레일러
  계절산문_ 박준
  1차원이 되고 싶어 _ 박상혁
  대불호텔의 유령
  홍학의 자리 _ 정해연
  웹-드라마
  의정부시청 , 한국기원
  단막드라마 정수정도 / 촬영,편집
  경기콘텐츠랩 코리아
  2048-미래를 찾아서 / 제작, 감독
  뮤직비디오
  Vichera - 중독
  징글개 - 박진
  이게 무슨 일이야 - 박진
  Fever - 오딘
  영화
  단편 동키프린스 무빌리지 상영 / 제작,감독
  단편 막 전주국제영화제 상영작 / 제작
  단편 연옥 충무로영화제 출품작 / 제작,감독
  외 다수

2024 예술로 어울림
나만의 트렌디한 웹-드 만들기
장소: 경기 네일스퀘어 안삼
신청 QR / 문의 QR
10명 선착순 무료
24.11.08. - 1기 시작",,https://www.allforyoung.com/posts/56799,달나라 로켓펀치 + 트랜디한 웹-드 만들기,2024-11-05,2024-11-30,"['멘토링', '교육', '강연']"
요즘것들_대외활동_56960,"선착순 4명 한정!! 다채로운 마케팅 솔루션을 제공하는 광고 대행사 골드넥스와 함께하는 'SNS커뮤니티 페이지 수익화 프로젝트' 참여자를 모집합니다! 골드넥스 디지털 마케팅 실무 프로젝트 경험으로 실무역량 습득부터 포트폴리오 완성까지! 원패스 구직역량 강화 프로젝트 -

참여혜택
- 교육생 참여수당 최대 60만원 지급 
- 프로젝트 팀 활동비 최대 240만원 지급 
- 프로젝트 콘텐츠 제작비 전액 지원 ※ 교육생 웰컴키트 증정!

모집내용
신청기간 : ~2024.11.24.(일) 24:00까지 
모집인원 : 4명 
신청대상 : - 만 15세 이상 ~ 34세 이하 서울 및 수도권 거주 미취업 청년
대학교 재학생, 졸업예정자 모두 가능! 
주 30시간 이상 고용보험 가입되어 있을 경우, 참여 불가 (아르바이트 포함) 

우대사항 : 
- 마케팅 관련 학과 (경영학과, 광고홍보학과, 커뮤니케이션학과, 마케팅학과 등)를 재학 또는 졸업한 자 
- 마케팅 관련 자격증 및 교육 과정을 수료한 자

프로젝트 상세 일정 및 장소
프로젝트 일정 및 장소 : - 프로젝트 일경험 (8주) : 2024.12.02(월) ~ 2025.01.24(금) / 주 1회 집합교육 & 멘토링 
- 장소 : 서울시 성동구 뚝섬역 (2호선) 도보 5분 이내 교육장 (*상세 교육 장소 개별 안내 예정) 
교육생 사전 OT : 2024.11.26.(화) 
* 일정 조율될 수 있음

참여기업 및 프로젝트 소개
기업소개 : '골드넥스'는 가장 우리다운 방식으로 고객사의 브랜드가 가장 돋보일 수 있는 마케팅 솔루션을 제공합니다. 
프로젝트 소개 : 프로젝트팀을 구성하여 기업멘토와 함께 기업에서 부여하는 실무 프로젝트(8주)를 수행합니다. 

프로젝트 상세안내 : 
- 인스타그램 광고 콘텐츠 기획 및 제작 (제작비 지원) 
- 채널 브랜딩 및 수익화 모델 구축 
- 기업에서 관리하는 파워계정(10만 팔로워 보유) 콘텐츠 기획 및 제작

신청방법
(1) 구글폼 온라인 신청 링크 : https://forms.gle/uvCtrvUyYjS5L6Wn8 
(1-1) 구글폼 온라인 신청 3일이내 기재된 메일로 신청 및 제출서류 안내 예정 
(2) 아래 메일로 신청서 및 구비서류 제출 메일 : rhgksmf@kfo.or.kr 
(3) 담당자 확인 후 개별 연락 예정

문의처
(주)하이테커 
T) 02-6235-5101 / E) rhgksmf@kfo.or.kr

2024년 프로젝트형 청년 일경험 지원사업
디지털 마케팅 분야
SNS커뮤니티 페이지 수익화 프로젝트로 포트폴리오 레벨업!

프로젝트 소개
1. 광고대행사(골드넥스)에서 관리하는 파워 계정(10만 팔로워 보유)을 활용하여 인스타그램 광고 콘텐츠 기획 및 제작 (제작비 지원)
2. 채널 브랜딩 및 수익화 모델 구축을 통한 실무 역량 향상

프로젝트 참여혜택
1. 프로젝트 활동비 최대 60만원 지급 (월30만원/개인 지급)
2. 프로젝트 팀 활동비 최대 240만원 지급 (월120만원/4인 1팀)
3. 고용노동부 일경험 수료증 발급

문의처
㈜ 하이테커 02-6235-5101 rhgksmf@kfo.or.kr",,https://www.allforyoung.com/posts/56960,[고용노동부 미래내일일경험] 골드넥스와 함께하는 '디지털 마케팅 기업 실무 프로젝트(8주)' 참여자 모집,2024-11-07,2024-11-24,"['창업', '강연', '멘토링']"
요즘것들_대외활동_57164,"안녕하세요. 굿네이버스 세종충남사업본부 입니다.
 조혼과 빈곤 등 위기에 처해 있는 해외여아들을 위한 대외활동인 ""별 지킴이""를 모집하고 있습니다.
 아래 내용을 확인하시고, 많은 신청 부탁드립니다.
 가. 활동명 : 2024년 굿네이버스 세종충남사업본부 '별 지킴이'
 나. 모집기간 : 2024년 11월 11일(월) ~ 11월 22일(금)
 다. 활동장소 : 굿네이버스 세종충남사업본부(충남 아산시 배방읍 희망로 46번길 19-3, 엑스큐브 6층)
 라. 활동내용 
  1) NGO에 대한 이해 및 해외 NGO 이야기
  2) 별지킴이 활동 수행
 마. 활동혜택 
  1) 웰컴키트 및 소녀별 팔찌 제공
  2) 봉사시간 인증 및 수료증 제공
  3) 우수 별 지킴이 시상
  4) 굿네이버스 활동 참여 우대
 바. 문의사항 : 굿네이버스 세종충남사업본부 이설 대리
 (T. 041-575-9601 / F. 041-575-9604 / E. slee2@gni.kr)

소녀들의 꿈을 응원하는 별 지킴이 모집
별 지킴이 활동은 “소녀별 캠페인”과 함께 합니다!
활동 일시 / 장소: 2024.11.25 ~ 2024.12.13 (3주), 굿네이버스 세종충남사업본부
모집기간: 11.11(월) ~ 11.22(금) QR 코드 신청!
활동 내용
- NGO에 대한 이해 & 해외 NGO 이야기
- 별 지킴이 활동 수행(온라인)
활동 혜택
- 웰컴 키트 및 소녀별 팔찌 제공
- 우수 별 지킴이 시상
- 봉사시간 인증 및 수료증 제공
- 굿네이버스 활동 참여 우대",,https://www.allforyoung.com/posts/57164,"2024년 굿네이버스 세종충남사업본부 ""별 지킴이"" 모집",2024-11-11,2024-11-22,"['기자단', '모임', '봉사']"
요즘것들_대외활동_56083,"AI학교 아이펠 참여하기
2027년까지 'AI 3대 강국' 도약을 위한 국가 총력전이 선포되었습니다. ""사람이 없다""라는 문제로 기업, 대학, 정부 모두가 AI 인재 양성을 위해 협력하고 있습니다. 현재 AI 입문자도 Python부터 AI를 활용한 앱 개발까지 완성할 수 있는 AI학교 아이펠 코어과정에서 AI 공부를 시작할 수 있습니다. 
AI 학교 아이펠은 Python 문법부터 머신러닝 프로세스, 컴퓨터 비전(CV), 자연어 처리(NLP) 기초를 학습하고, Flutter로 개발한 개인 어플리케이션에 AI 모델을 탑재하는 프로젝트 경험을 제공합니다.

AI학교 아이펠 인공지능 입문자를 위한 코어과정
- 입문자를 위해 59명의 AI 전문가가 설계한 커리큘럼
- 비전공자도 가능하며 전문 멘토와 실무 프로젝트 진행
- 6개월 과정을 통해 AI 기초부터 앱 개발까지 마스터
- 문제를 찾고 해결하는 커뮤니티 교육
- AI 시작부터 취업까지 1:1 맞춤형 취업 지원 제공
상세 확인 : 아이펠 과정 자세히 보러 가기

커리큘럼
2024년 업데이트된 커리큘럼에서는 AI의 첫 시작부터 앱 개발, Python과 Flutter, 딥러닝까지 포함됩니다.

교육 대상
- 내일배움카드 발급 가능자: 대학교 3, 4학년 휴학생 및 졸업 예정자, 취업준비생, 이직 준비자, 직무 전환자
- 6개월 매일 참여 가능자: 매일 10:00 ~ 18:00 실시간 비대면 과정
- KDT 참여가 처음인 분: KDT 이력이 있으시면 참여가 어려운 점 유의 바랍니다.

아이펠 과정을 통해 다양한 AI 프로젝트를 완성할 수 있습니다.

수강대상: 내일배움카드 발급이 가능한 구직자 또는 대학 졸업 예정자(휴학 중인 경우 포함), 토론형 및 주도형 교육을 위한 올바른 태도를 갖춘 분, 6개월간 10시~18시 실시간으로 과정 참여가 가능한 분.
훈련안내: 교육일정은 2024.11.25.(월)부터 2025.05.22.(목)까지입니다. 교육은 비대면으로 실시간 플랫폼에서 진행되며, 학습시간은 오전 10시부터 오후 6시까지입니다. 점심시간은 13시부터 14시까지입니다.

선발절차: 지원서 작성, 1차 서류심사, 2차 커피챗, 최종 합격/불합격.

수강료 및 지원금: 내일배움카드를 발급하는 경우 수강료는 국비지원 무료이며, 훈련장려금과 특별훈련수당이 지급됩니다.

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/56083,"인공지능을 시작하기 가장 완벽한 곳, AI 학교 아이펠 코어 과정",2024-10-21,2024-11-17,"['멘토링', '교육', '강연']"
요즘것들_대외활동_57286,"안녕하세요, 한국취업센터 교육사업팀입니다.
 고용노동부에서 주관하는 미래내일 일경험 사업 기업탐방형 프로그램을 진행합니다.
 해당 사업 참여 희망 시 위 포스터 내용 확인하시어 24.11.18.(월) 오후 3시까지 참여 신청 구글 폼에 작성 부탁드립니다.
 □ 참여 신청 구글 폼 링크
 https://docs.google.com/forms/d/1NpUXrFuoG8TZDvHm0T3yvjww1OYecg64OTNmXa4DG84/edit#responses
 □ 프로그램명
 취업, 이제 고민 끝! 기업탐방과 취업특강, 인턴 기회로 한 걸음 더 나아가자!
 □ 교육직무
 IT직무
 □ 교육일정
 2024.11.25.(월) ~ 2024.11.29.(금) / <5일 프로그램>
 □ 교육내용
 [취업특강]
 - OT 및 진로설계
 - 자기소개서 특강 및 작성 실습
 - 자기소개서 피드백 및 첨삭 보강
 - 면접 대비 훈련(스피치, 답변 구성)
 - 모의면접 & 피드백
 - 2024 하반기 취업정보 안내
 [기업탐방]
 - 직무소개
 - 채용프로세스
 - 기업견학
 - CEO와의 대화 및 멘토링
 - 취업 팁 및 질의응답
 □ 참여혜택
 1) 중식·다과 제공
 2) 기업탐방 프로그램 수료증 지급
 3) 이력서, 자기소개서 클리닉
 4) 인턴형 프로그램 연계
 ★추가혜택★
 5일 프로그램 모두 출석 시 → 치킨 기프티콘 지급
 □ 신청방법(1~2 中 편한 형태로 진행)
 1) ▼아래 링크 참가신청 작성
 https://docs.google.com/forms/d/1NpUXrFuoG8TZDvHm0T3yvjww1OYecg64OTNmXa4DG84/edit#responses
 2) 신청서류 양식 다운로드 링크
 https://docs.google.com/uc?export=download&id=1kwUZ4xcpJYqoi3KNPZS_2wcyzy_FeER7
 - 제출서류 : 참여 신청서
 - 신청서류 송부 메일 : jobtour@k-jobc.co.kr
 - 제출기한 : 2024년 11월 18일 (월) 오후 3시까지
 □ 문의
 [한국취업센터 교육사업팀]
 ● 대표전화: 070-5214-3872
 ● 이메일: jobtour@k-jobc.co.kr
 ● 홈페이지: www.k-jobc.co.k
 ● 유튜브 : https://www.youtube.com/@koreajobcenter/vide

취업준비생들을 위한 직무탐색 미래내일 일경험 사업 기업탐방형 -IT 직무- (백엔드 / 프론트엔드). 청년의 진로설정 및 직무탐색을 지원하기 위한 기업 현장 방문 프로그램. 교육일시: 11/25(월) ~ 11/29(금) <5일 프로그램>. 교육시간: AM 10:00 ~ PM 16:00. 교육장소: 서울시 강남구 봉은사로 319 내외빌딩 3층 [KJC미디어]. 참가대상: 15세~34세 이하 취업준비 청년, 최근 1개월 이상 프로그램 및 교육 미수료자, 최근 3개월 이상 미취업 청년. 참여혜택: 중식, 다과 제공, 기업탐방 프로그램 수료증 지급, 이력서, 자기소개서 클리닉, 인턴형 프로그램 연계. 문의처: 한국취업센터, 전화번호: 070-5214-3872, 이메일: jobtour@k-jobc.co.kr.",,https://www.allforyoung.com/posts/57286,"[고용노동부] 취업, 이제 고민 끝! 기업탐방과 취업특강, 인턴 기회로 한 걸음 더 나아가자!",2024-11-15,2024-11-18,"['창업', '강연', '멘토링']"
